command,mean,stddev,median,user,system,min,max,n,t,r
./demo/bs21/keygen.sh,10.33354304416,0.21217869275999338,10.26542789396,0.022635300000000004,0.0020052,10.178414609959999,10.69903729196,10,1,5
./demo/bs21/keygen.sh,10.248841009619998,0.048648526523120496,10.246421010219999,0.01857642,0,10.196750953219999,10.302368207219999,10,2,5
./demo/bs21/keygen.sh,10.325651365439999,0.027109445980721524,10.31143495984,3.29905764,0.08736619999999999,10.29796700084,10.359579090839999,10,3,5
./demo/bs21/keygen.sh,10.40783702762,0.05137488359428672,10.40158363562,3.1744222,0.07381499600000001,10.34787710162,10.46111807662,10,4,5
./demo/bs21/keygen.sh,10.776065218860001,0.08395654699010144,10.79648063606,0.020359160000000005,0.00045899999999999994,10.64425859106,10.87269023406,10,5,5
./demo/bs21/keygen.sh,10.54531553756,0.32527341366816653,10.60649220116,0.02483016,0,10.22575653216,11.014198976160001,10,6,5
./demo/bs21/keygen.sh,10.81397655698,0.15820627305956309,10.87209015358,3.2470501,0.1069014,10.64211416258,10.95929600758,10,7,5
./demo/bs21/keygen.sh,11.10756398188,0.25688101855977075,11.168890492880001,1.75699616,0.038362999999999994,10.79528872688,11.42964160388,10,8,5
./demo/bs21/keygen.sh,10.9275165404,0.17042624727896188,10.919657918399999,0.018997999999999998,0,10.7094093084,11.1805583404,10,9,5
