command,mean,stddev,median,user,system,min,max,n,t,r
./demo/bs21/sign.sh,2.05831971776,0.01268789633133342,2.0612403953599996,0.013798159999999999,0.00008461999999999999,2.02299707086,2.07518360986,10,1,50
./demo/bs21/sign.sh,3.1204528409,0.025702178350541935,3.11779049042,0.018746679999999998,0.0000161728,3.05123390492,3.17069292392,10,2,50
./demo/bs21/sign.sh,4.17998602308,0.031059132407493965,4.1889117051,0.025549080000000002,0.00016823999999999997,4.1091507516,4.2284352076,10,3,50
./demo/bs21/sign.sh,5.34659439088,0.06503102521007961,5.3703507781,0.023028560000000003,0.0004934599999999999,5.2103716130999995,5.4901601741,10,4,50
./demo/bs21/sign.sh,6.411679866020003,0.073950784596681,6.38963740708,0.028582779999999988,0.00030682,6.26936739608,6.60656985508,10,5,50
./demo/bs21/sign.sh,7.677372197239999,0.12776262469296013,7.69374833308,0.03280472,0.00041791999999999996,7.41921952508,7.874702800080001,10,6,50
./demo/bs21/sign.sh,8.571335677939999,0.13717263978775585,8.55809126732,0.03385942000000001,0.00021986000000000003,8.27617216682,8.85570234082,10,7,50
./demo/bs21/sign.sh,10.232700238660001,0.23038869293590214,10.186288357999999,0.035920799999999996,0.0010147600000000002,9.709972894,10.703815222,10,8,50
./demo/bs21/sign.sh,11.304722631740002,0.24365595930991968,11.391413163540001,0.04632468,0.00012758,10.79992952954,11.69111186954,10,9,50
